,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
0,1.1127276287234782,0.7022823890685136,1.2323866962700984,1.0611642328072057
1,0.30977230945354767,0.44520267248526213,0.25470818445865206,0.32788031042067406
2,1.0801304100333264,0.6843640019205222,1.176140197393988,1.0486079159505932
3,0.5759365638457153,0.6502180285727415,0.5846447233122367,0.5472276224727302
4,0.9955084801498133,0.664319159749478,1.0927490966755027,0.9537995595860707
5,0.9417988660631555,0.6768272882251362,1.057879833797941,0.8717888563212044
6,0.6985759610746816,1.0351209894693012,0.5606804172104449,0.7295857265260789
7,0.7846296359154981,0.5601998654528897,0.8563603868618813,0.7520855041889254
8,0.7936836367908227,0.9338048690371962,0.7842257687124609,0.7603407247769631
9,0.2869427261729859,0.32385074752629855,0.251130618735832,0.30787301496950475
10,0.9682756606442624,0.6314973432909228,1.0576004242497026,0.9353848766843372
11,0.6978170543402245,0.9964850988951217,0.587824702966943,0.7156055762636511
12,1.135593153089817,0.7090179455443905,1.249327548081639,1.0917607169245054
13,0.7577496885463456,0.5519608931986277,0.8318461156333612,0.7203679077400216
14,0.7080225972527365,0.9795943690876507,0.6158810555357099,0.7173136767190251
15,1.2086283365387545,0.7319642369116626,1.3208255042735348,1.1728699045063693
16,1.149229663343382,0.714696511654695,1.2608947732794369,1.1083232119249855
17,0.9743671813010726,0.6309393347833543,1.061400765425044,0.9445286507978217
18,0.3651962921424896,0.3510625004157446,0.3637805613986562,0.3660209581610179
