NPI2 Threshold,NPI2 Flow Threshold,NPI Threshold,NPI Flow Threshold,Brisbane to Nth Pine Threshold,Brisbane to Nth Pine Flow Threshold,Maroochy to Baroon Threshold,Ewen Maddock to Baroon Threshold,EPI Threshold,EPI Flow Threshold,SPI Threshold,SPI Flow Threshold,PRW Threshold,Desalination 1/3 Production Threshold,Desalination 2/3 Production Threshold,Desalination Full Production Threshold,Total Spill Volume (GL),Minimum System Storage (GL),Total Cost ($ million),Switching Cost ($ million),Pumping Cost ($ million),Desalination Cost ($ million),Treatment Cost ($ million),PRW Cost ($ million),Desalination Total Production Volume (GL),PRW Inflow (GL),Two Way Pipeline Flow (GL),Total Switch Count,Brisbane to Nth Pine Switch Count,EPI Switch Count,Ewen to Baroon Switch Count,Maroochy to Baroon Switch Count,NPI2 Switch Count,NPI Switch Count,SPI Switch Count,Environmental Flow Deficit,Total Volumetric Reliability
0.7639088046,0.997195962,0.8724244484,0.7644450707,0.6463178077,0.0431013373,0.9733269129,0.7441485018,0.4097942317,0.8009046234,0.4856302894,0.0568192103,0.9854799613,0.2296913629,0.6832064835,0.0734152151,376.907341328,392.473752118,5431.57539238,0.28,33.6014057218,227.705895094,4517.95066244,652.03742912,320.57256,0.232,0.349897,7,0,0,3,1,3,0,0,38295.43831,0.947959919
0.9421715501,0.9996625363,0.9240733892,0.8424576532,0.4159419101,0.6502687532,0.8298599613,0.9784775862,0.2158805395,0.6242021383,0.7588945381,0.855004464,0.6834400593,0.001667163,0.0845038304,0.067093635,303.819182233,133.44702515,5247.82134559,0.2,51.5156059768,19.941262698,4524.1270478,652.03742912,40.2325,0.232,0.349897,5,0,0,1,3,1,0,0,36749.2167554,0.9385225371
0.9821209293,0.9937449589,0.991322609,0.9983414107,0.0596753618,0.4344485041,0.9680933159,0.9106345243,0.368078837,0.6446907922,0.7539219489,0.8681061811,0.600631844,0.2415253962,0.367819324,0.1168819791,302.35281736,239.532772167,5408.30097683,0.2,52.1550694384,189.598812446,4514.30966582,652.03742912,269.2452,0.232,0.349897,5,2,0,1,1,1,0,0,36369.4388012,0.9374901816
0.8532930651,0.7014142755,0.9019725913,0.0032529535,0.4827358119,0.0023226814,0.0569127096,0.4502246864,0.0747541779,0.0025209612,0.8183029525,8.89605647718e-05,0.0170039931,0.0454543161,0.0993458042,0.0111270041,376.480559375,325.848758565,5169.59609966,0.16,18.2395748607,1.2114728472,4497.94762283,652.03742912,14.57148,0.0,0.120171,4,0,0,3,0,1,0,0,36410.0079275,0.8100951315
0.9718928901,0.80943086,0.9956702567,0.991725577,0.6915623363,0.0002835411,0.983328052,0.9900907567,0.571046398,0.5048226431,0.6368554127,0.0078497186,0.7308746506,0.088172932,0.332637245,0.560100712,526.422673896,434.490204188,5504.74979,0.12,24.916957031,325.086829561,4502.58857429,652.03742912,467.39658,0.232,0.189897,3,0,0,1,1,1,0,0,36396.4947338,0.9033857605
0.6284817186,0.8122290098,0.9484935656,0.9963383559,0.9824466855,0.0040265876,0.6840805593,0.9936445919,0.2746997975,0.9782004144,0.9977213991,0.0035014468,0.9326748883,0.5631576518,0.5575759034,0.3676963891,513.120384777,425.186006726,5485.10356701,0.2,24.8661078912,303.675210367,4504.32481963,652.03742912,435.12014,0.232,0.189897,5,0,0,1,3,1,0,0,36253.2249183,0.9022947065
0.9172908818,0.8516775267,0.968200688,0.9928127487,0.1895080066,0.0002336036,0.8418676062,0.9340301973,0.1976355487,0.6973313312,0.9528991749,0.0606032204,0.9803148456,0.0542715039,0.78597632,0.2680225738,426.949317587,416.827937464,5472.18526112,0.2,33.969310636,273.871817747,4512.10670362,652.03742912,389.57828,0.232,0.189897,5,0,0,1,3,1,0,0,36292.4938819,0.9248429796
0.9413045313,0.9100334436,0.8832163003,0.8790163135,0.7275140058,0.8978277112,0.9543138274,0.598920601,0.7885829794,0.5600962064,0.4023119838,0.8095952429,0.9709281164,0.0016761837,0.184957348,0.0510352336,306.896452757,194.292652094,5330.57589885,0.12,51.5098439714,109.497141314,4517.41148444,652.03742912,160.86882,0.232,0.349897,3,0,0,1,1,1,0,0,36425.0521996,0.937595097
0.8062230979,0.5692422897,0.9502322073,0.9995716341,0.3517283478,0.0087759801,0.8984093955,0.9868136348,0.4139512549,0.6704619918,0.8797857875,0.0081254892,0.8474833654,0.7833843735,0.662479988,0.2072997729,461.21392202,412.377990301,5418.0543339,0.2,24.9188829867,230.912702303,4509.98531949,652.03742912,325.36588,0.232,0.189897,5,0,0,1,1,3,0,0,36362.8357027,0.9028776011
0.98177106,0.6162296002,0.997278197,0.9617163324,0.2860009539,0.9926258204,0.9117736384,0.8219659495,0.627660265,0.7013927852,0.3060953032,0.9902767626,0.7593939242,0.1048480066,0.1999506547,0.0040058693,304.268409184,200.76407941,5339.07248412,0.2,51.6378778152,118.055802396,4517.14137479,652.03742912,172.43184,0.232,0.349897,5,0,0,3,1,1,0,0,36429.258312,0.9379978091
0.9986856808,0.5871577893,0.9893265882,0.3979567791,0.3759150302,0.0006186003,0.9834558867,0.9991285523,0.3153546782,0.7164499692,0.7928179428,0.6582266521,0.95568475,0.1073480794,0.2647637705,0.0575488849,313.266304797,312.69624477,5364.01520538,0.12,46.487521333,139.886590082,4525.48366485,652.03742912,201.92592,0.232,0.144897,3,0,0,1,1,1,0,0,39247.9015519,0.948566356
0.9248109239,0.58108336,0.7926991774,0.4015573117,0.9214808017,0.0050151857,0.9806443995,0.9507811497,0.2451475917,0.6049006125,0.5328397585,0.3711844821,0.0135065231,0.07490835,0.1131704156,0.0713279893,318.375248607,269.346248094,5214.2889897,0.12,44.8585887125,1.2114728472,4516.06149902,652.03742912,14.57148,0.0,0.144897,3,0,0,1,1,1,0,0,39349.9608476,0.8767014222
0.8446268226,0.4494942014,0.9786668959,0.9658813676,0.6784554117,0.0443498695,0.9102142471,0.975899636,0.2833214326,0.8006502659,0.6539160273,0.0165287254,0.6994751269,0.9680477956,0.2153798238,0.1373059528,363.556033279,382.084892142,5333.10704316,0.44,26.0806537137,133.855188298,4520.69377203,652.03742912,181.61682,0.232,0.349897,11,0,0,1,1,9,0,0,36333.9217073,0.92991652
0.8678156789,0.7442245688,0.8953248996,0.9989252954,0.7632866052,0.0015217938,0.9982095738,0.7561964606,0.090557475,0.4608383856,0.9724650418,0.0107311962,0.980211691,0.1425455624,0.7831208589,0.3079637968,507.229965875,422.92007522,5479.15898819,0.2,24.9295774043,297.408572546,4504.58340912,652.03742912,424.75944,0.232,0.189897,5,0,0,3,1,1,0,0,36342.7451407,0.9028558148
0.8609457033,0.9328585321,0.9330887415,0.9595512262,0.7391835627,0.000697845,0.7559727889,0.9719440684,0.5228372742,0.9694970784,0.8165859833,0.0321697071,0.6468113917,0.932851758,0.3051291699,0.1962341433,408.060357067,393.197944874,5389.14156099,0.2,29.2447916505,191.58982915,4516.06951107,652.03742912,267.13316,0.232,0.189897,5,0,0,1,3,1,0,0,36237.9599627,0.9161235603
0.8854251619,0.8090024569,0.9557595151,0.8446442785,0.6111887882,0.7010378205,0.9964101498,0.8140562464,0.5827993811,0.4583252273,0.9982180419,0.9793024601,0.6699644336,0.1872761789,0.0990616874,0.0864701884,304.727053221,166.349049569,5297.71657507,0.2,51.490056755,73.45332645,4520.53576275,652.03742912,107.11288,0.232,0.349897,5,0,0,3,1,1,0,0,36756.344839,0.9381718776
0.7627806617,0.7435732159,0.992164566,0.5626730085,0.9488238748,0.0088983325,0.7840384755,0.8653151081,0.859515405,0.5627743725,0.9587313974,0.4322274509,0.4286946214,0.172725543,0.030129365,0.2320813551,316.457724219,321.495430073,5400.1806885,1.0,46.3666726893,178.558605498,4522.2179812,652.03742912,262.5287,0.232,0.144897,25,0,18,1,3,3,0,0,38299.4446379,0.9484088346
0.9939814672,0.4020752112,0.9708291131,0.9496578248,0.5392980162,0.006085951,0.970990606,0.809086824,0.6955648949,0.5665276318,0.6369827673,0.0168557525,0.0229059756,0.0030574357,0.0916731502,0.1473129747,356.218863573,344.053585156,5184.30949966,0.2,24.6785382613,1.2114728472,4506.18205943,652.03742912,14.57148,0.0,0.180172,5,0,0,3,1,1,0,0,36245.9254391,0.8293203189
0.923443489,0.896580502,0.9971394163,0.9959833378,0.2521260308,0.0005447772,0.979110767,0.8960255425,0.3549344518,0.6551385981,0.9829736088,0.0059884237,0.5341927426,0.937510093,0.1616223719,0.2363232311,411.836437426,393.329371035,5349.24951832,0.12,24.9435063675,156.584188186,4515.56439465,652.03742912,215.53448,0.232,0.189897,3,0,0,1,1,1,0,0,36321.2956484,0.9033848801
0.9938952454,0.9176691393,0.920542171,0.9999646476,0.6943849633,0.5731232462,0.9596981105,0.9964636929,0.4856587226,0.7933647553,0.5940025124,0.8640557973,0.9415585046,0.8278796733,0.19817238,0.2470473545,306.602495299,260.47762442,5463.65090188,0.12,51.7685549947,252.178530089,4507.54638767,652.03742912,357.75404,0.232,0.349897,3,0,0,1,1,1,0,0,36375.5775558,0.9381837122
0.9991793134,0.9660997279,0.9828424391,0.9977491119,0.9792741445,0.0053198299,0.9303892667,0.8407850318,0.2055736986,0.8766730045,0.7878251685,0.0017255547,0.8624737044,2.02171860746e-07,0.646624386,0.2734727432,490.667607037,419.327055046,5460.20915199,0.2,24.9509407888,276.715590178,4506.3051919,652.03742912,393.82896,0.232,0.189897,5,0,0,3,1,1,0,0,36327.6670577,0.9032285301
0.91997473,0.5624814715,0.976964572,0.9875136332,0.0837646025,0.0059778785,0.8637126433,0.8877609005,0.2955474355,0.6913884926,0.7154843382,0.0541345222,0.9087236838,0.0864290218,0.718268932,0.2415893173,419.397305303,414.278184885,5449.73687503,0.12,33.2118855906,250.637591929,4513.72996839,652.03742912,354.84932,0.232,0.189897,3,0,0,1,1,1,0,0,36283.0793309,0.9237364545
0.9989509047,0.4275510202,0.9620508145,0.9581665784,0.5634595855,0.0229711567,0.861393484,0.9999677739,0.4086502942,0.9977963869,0.6291958345,0.0924946662,0.5486577954,0.2423209087,0.6127602918,0.2330150615,380.023019887,408.769218564,5451.17108823,0.12,37.5052275896,245.25257605,4516.25585547,652.03742912,346.80016,0.232,0.189897,3,0,0,1,1,1,0,0,36380.7566493,0.9332590656
0.716758144,0.2987057376,0.8509558661,0.1074494656,0.4838682356,0.0137225184,0.980161861,0.6754570577,0.2828095695,0.0078625723,0.6956980297,0.0006957485,0.004304361,0.1304687751,0.0558759711,0.1223402702,344.921827473,328.034294294,5171.68806496,0.28,18.3956478799,1.2114728472,4499.76351511,652.03742912,14.57148,0.0,0.118172,7,0,0,3,1,3,0,0,37517.7518288,0.8217944959
0.9899652011,0.4818966809,0.9767457486,0.9996576384,0.561121965,0.0717942596,0.9630987839,0.6365920668,0.5069001326,0.7291718643,0.904854109,0.089582776,0.9997961591,0.0876845016,0.0991645932,0.8815266029,429.397665412,432.4437172,5535.86450591,0.2,37.8300378157,338.18947932,4507.60755966,652.03742912,485.716,0.232,0.349897,5,0,0,3,1,1,0,0,36376.5026544,0.9448613338
0.9248109239,0.5517291191,0.9829271413,0.4015573117,0.7080334173,0.0050151857,0.9426178653,0.9257108432,0.4107020518,0.6084578977,0.6735736052,0.0136556551,0.0273238989,0.160997891,0.1625773932,0.1240440446,325.236843229,332.669110831,5190.54065947,0.12,23.1258843482,5.3047455384,4509.95260046,652.03742912,20.10162,0.0,0.144897,3,0,0,1,1,1,0,0,39363.4777025,0.8533784497
0.8579385694,0.5664220135,0.7992510697,0.9916832153,0.9266999689,0.4164088537,0.8902284985,0.9924565494,0.4422033502,0.7135661917,0.8070606849,0.7588795346,0.9139222296,0.0029985524,0.1386724462,0.0077484327,306.339885589,169.41623453,5293.75390185,0.12,51.620321273,68.9365301016,4521.03962135,652.03742912,106.07016,0.232,0.349897,3,0,0,1,1,1,0,0,36455.1422812,0.9390822109
0.9699772013,0.9819042983,0.9980830783,0.9998396382,0.7807707975,0.0020462315,0.9833703291,0.5940505675,0.4329227949,0.8809845266,0.6369829632,0.004168444,0.8464098412,0.9496242944,0.1631002759,0.2174766136,403.861261687,389.476787903,5335.94442192,0.12,24.9238343809,142.688268811,4516.17488961,652.03742912,194.86096,0.232,0.189897,3,0,0,1,1,1,0,0,36372.6061236,0.9025068465
0.9993384275,0.8570256182,0.972699404,0.9997904404,0.3350714259,0.001372742,0.8843845659,0.9305968087,0.1782293429,0.6132790614,0.6386036513,0.0567764107,0.6938064413,0.028571022,0.9360006049,0.7308596966,478.394278488,439.829460085,5530.93783427,0.12,33.605377222,338.18947932,4506.98554861,652.03742912,485.716,0.232,0.189897,3,0,0,1,1,1,0,0,36317.6885336,0.9238778458
0.9788892238,0.7918339258,0.9785928833,0.9980665366,0.7612927928,0.0097678895,0.6724487119,0.8125591972,0.0784603984,0.4602411629,0.9852576707,0.1025282104,0.9700028039,0.8410281644,0.8470007192,0.3616683342,417.595199262,423.12366846,5510.90139158,0.28,38.5025647308,309.146697048,4510.93470068,652.03742912,442.3048,0.232,0.189897,7,0,0,3,3,1,0,0,36470.4880037,0.9306928198
0.9017139585,0.6973920197,0.9951792426,0.7960464058,0.4336468197,0.9988577176,0.8315803064,0.9823296417,0.2428134817,0.9511222547,0.7638080942,0.8160729745,0.6219558026,0.0408674904,0.1015700727,0.0549266236,304.253918217,145.141703106,5263.64919082,0.2,51.42391239,36.9345799704,4523.05326934,652.03742912,62.83452,0.232,0.349897,5,0,0,1,3,1,0,0,36958.5640434,0.9384971349
0.9814257374,0.0261746853,0.9555461673,0.993098167,0.8129232733,0.0317539813,0.7250966041,0.9821437761,0.1890989525,0.9551343037,0.6910373892,0.0190897182,0.6084833135,0.0892309451,0.5615596572,0.5154493833,520.849439473,430.333353199,5504.55851437,0.2,25.4011817921,321.423218743,4505.49668471,652.03742912,461.76004,0.232,0.339483,5,0,0,1,3,1,0,0,36004.5054398,0.9183003171
0.9999970817,0.9819042983,0.9972439902,0.9998396382,0.3234787819,0.0020462315,0.996447729,0.796721474,0.4346806389,0.8809845266,0.7968104461,0.004168444,0.8464098412,0.9496242944,0.0223523823,0.207539867,396.928258222,388.313518633,5329.25207346,0.2,24.9507074495,135.021554674,4517.04238222,652.03742912,183.45488,0.232,0.189897,5,0,0,3,1,1,0,0,36348.8821351,0.9029773594
0.9314360848,0.550867127,0.8214384101,0.9852274852,0.9707696148,0.9295000628,0.9773749235,0.6324633604,0.2985828714,0.985300101,0.6819935174,0.3988251626,0.8538366249,0.0925394299,0.1129463227,0.0697682531,311.258836628,161.078308232,5268.68677094,0.12,49.9343051218,44.6249710872,4521.97006561,652.03742912,73.22448,0.232,0.349897,3,0,0,1,1,1,0,0,36429.2288863,0.9372897329
0.9983802019,0.4666017049,0.956370356,0.9878100115,0.9779416181,0.01230032,0.8234123018,0.7268327665,0.658933239,0.8793585286,0.6277678288,0.033846585,0.9903193476,0.5926941472,0.2128609441,0.2298616293,385.769048692,390.614708204,5355.19370242,0.28,29.9437549946,153.828962792,4519.10355551,652.03742912,211.43542,0.232,0.189897,7,0,0,3,3,1,0,0,36288.2231554,0.9162529403
0.9314360848,0.5490259764,0.7936629147,0.9200861386,0.9776538955,0.9926563112,0.9338009517,0.7686382235,0.4817510986,0.5109043815,0.4940239899,0.3505945111,0.6612025542,0.0925394299,0.1070251041,0.028217748,311.925016781,157.501486652,5260.68394258,0.2,49.4183922388,36.190348572,4522.83777265,652.03742912,61.82904,0.232,0.349897,5,0,0,3,1,1,0,0,36417.5308721,0.9378610047
0.8532930651,0.550946885,0.6415226628,0.0125202332,0.5753136335,0.5059079627,0.4685762222,0.9881358705,0.5945861539,0.0035809682,0.9319691318,2.50577386075e-05,0.0076584985,0.0018759401,0.0549021172,0.0039266552,336.194267717,220.775359516,5176.27595932,0.2,21.682710952,1.2114728472,4501.1443464,652.03742912,14.57148,0.0,0.287897,5,0,0,1,3,1,0,0,37411.8898475,0.8550784888
0.9966052128,0.8804006557,0.9099192382,0.3979567791,0.4473364604,0.0069083976,0.8725586963,0.8943805317,0.8908680523,0.7164499692,0.793400049,0.7113874188,0.5519866929,0.0305361333,0.2680268061,0.1539280104,314.686365539,315.68957119,5369.21090501,1.64,46.1618804704,144.642365885,4524.72922953,652.03742912,208.82064,0.232,0.144897,41,0,36,1,3,1,0,0,39297.3860645,0.9484804859
0.8775554855,0.6345448456,0.9385804914,0.997428649,0.3398899152,0.0253026932,0.7919131694,0.9792132122,0.409913063,0.7816033881,0.5994830471,0.0378298117,0.8474833654,0.8799770981,0.5318244464,0.3125250948,466.222726828,419.165350058,5483.99678285,0.2,31.0806464168,290.980469002,4509.69823832,652.03742912,415.2659,0.232,0.189897,5,0,0,1,3,1,0,0,36341.6647395,0.9220460953
0.8998828747,0.7329593484,0.8682295442,0.5626730085,0.3993184544,0.0001484614,0.7840384755,0.9893535891,0.5859452375,0.5627743725,0.2975928014,0.421120204,0.6001544851,0.2986873729,0.2122032252,0.1218452315,317.177676429,307.160366663,5352.0354645,0.2,46.2009971579,127.037678628,4526.55935959,652.03742912,180.5874,0.232,0.144897,5,0,0,1,3,1,0,0,38725.8721407,0.9488406971
0.7315043075,0.8629599381,0.8286768621,0.2964288109,0.5297303602,0.0306146283,0.9890825672,0.8487617963,0.7556137135,0.5472677266,0.6650521227,0.377994718,0.7997420965,0.0673587627,0.1290154884,0.1346043665,320.685220438,279.93720162,5246.36812062,0.28,45.0094963388,14.1295782432,4534.91161692,652.03742912,32.63288,0.232,0.144897,7,0,0,3,1,3,0,0,38640.5371234,0.9533772663
0.9818010924,0.5693844253,0.9654780281,0.1936855833,0.3825581837,0.0001484614,0.7285216092,0.9955840101,0.5820793406,0.5627743725,0.2021269183,0.421120204,0.5492938012,0.2381911382,0.0793557038,0.1737142103,317.705704519,303.252568868,5336.4337927,0.2,46.1904151434,110.32866705,4527.67728139,652.03742912,159.41646,0.232,0.144897,5,0,0,1,3,1,0,0,38149.0340981,0.9489585999
0.8695897405,0.4234516805,0.8897594727,0.4228337966,0.2840374373,0.0013626481,0.9543796098,0.8948502672,0.0791357668,0.4423571626,0.2358358263,0.0323448436,0.577342208,0.9330226321,0.1783719083,0.0026365587,333.727242654,364.463432847,5323.18825799,0.2,27.6333027305,120.87142027,4522.44610587,652.03742912,162.393,0.232,0.144897,5,0,0,1,1,3,0,0,38820.415376,0.9276924683
0.9254849018,0.6295435743,0.7382193954,0.923504932,0.3818627363,0.6346743623,0.9373475461,0.9747562588,0.2051916421,0.902719531,0.7563098681,0.9646396919,0.9081148434,0.0931017529,0.1074752695,0.0256497961,303.909050411,150.030211357,5269.53872057,0.12,51.5961382207,43.2605468568,4522.52460637,652.03742912,71.3811,0.232,0.349897,3,0,0,1,1,1,0,0,36414.0970132,0.9383085019
0.5679309891,0.6978336433,0.8544315846,0.9980778645,0.7381635738,0.0478264525,0.9829098641,0.8316769274,0.1551822377,0.487242206,0.9856623118,0.1025282104,0.9819588339,0.8218023738,0.9889704307,0.3592034136,394.661000083,420.589847736,5515.0077152,0.2,41.2317586029,308.844168066,4512.69435941,652.03742912,441.8526,0.232,0.365898,5,0,0,1,1,2,1,0,35732.3172029,0.9536081465
0.9561354255,0.8155843724,0.9802213949,0.9998567233,0.5958787678,0.0049540247,0.977281673,0.8873259761,0.2757784347,0.3888647391,0.5481057545,0.0092274096,0.5106637727,0.1809298894,0.199378729,0.1206431338,358.418584219,361.649451566,5224.56120185,0.12,24.6452158106,23.2903376664,4524.46821926,652.03742912,44.40072,0.232,0.189897,3,0,0,1,1,1,0,0,36380.3070596,0.9030419439
0.910360444,0.0981374964,0.8962363305,0.9900125063,0.0541423491,0.0053610012,0.7953343037,0.7989654089,0.2187627621,0.7608685027,0.949198452,0.0349919944,0.7334154134,0.9167727613,0.1066572799,0.2078744626,372.252958628,386.728080974,5341.05402082,0.28,30.1664117797,137.896572475,4520.67360745,652.03742912,187.73216,0.232,0.189897,7,0,0,3,3,1,0,0,36232.4605574,0.9164857444
0.9691514891,0.4551835775,0.7416656526,0.36536916,0.7703362754,0.0004066608,0.9875359147,0.9961042192,0.3643577502,0.7039801312,0.6730910324,0.0013367597,0.0151848789,0.1945092879,0.0302696413,0.0160203391,326.023993298,334.4974585,5197.44617924,0.16,23.9322208371,18.0469809912,4503.26954829,652.03742912,35.31948,0.0,0.122173,4,0,0,1,1,1,1,0,38976.6963543,0.8324620219
0.9989992791,0.960212229,0.9439512231,0.9252524851,0.239351495,0.042832169,0.9280556283,0.8634468615,0.7686042765,0.6295299177,0.7861165308,0.0646637266,0.6631973061,0.808473407,0.1798024879,0.2055896854,331.078151706,381.114931688,5355.66922971,0.12,34.9809422489,144.485154937,4524.0457034,652.03742912,197.53426,0.232,0.349897,3,0,0,1,1,1,0,0,36900.5166586,0.9446376048
0.9942493041,0.733994824,0.9980226894,0.9217807268,0.6380630827,0.0020462315,0.975665551,0.9132140383,0.4346806389,0.6534396244,0.8915421964,0.0037722157,0.987577663,0.017753428,0.5756183035,0.056675358,451.471878736,406.10146713,5412.70605634,0.12,24.6107726406,225.225123766,4510.71273081,652.03742912,317.22096,0.232,0.189897,3,0,0,1,1,1,0,0,36845.6430918,0.9054205908
0.8255479636,0.7672788774,0.885655131,0.9715543394,0.2292950107,0.6921967755,0.8162541944,0.9675388582,0.6082042101,0.9587399415,0.9228085275,0.3663716573,0.6408380113,0.0389214565,0.046645695,0.0083126568,310.180555771,136.114481275,5228.57977212,0.28,49.6710806295,1.2114728472,4525.37978952,652.03742912,14.57148,0.232,0.349897,7,0,0,1,3,3,0,0,36473.2309736,0.9380478393
0.894089757,0.6685833368,0.8989780576,0.9990712659,0.270241773,0.014842707,0.916048708,0.9967711627,0.5649109499,0.2421077163,0.4998229085,0.0127186477,0.7311022739,0.7114776356,0.4968420814,0.2142884812,456.942100776,408.249498095,5410.02290552,0.12,24.262349163,223.308619993,4510.29450724,652.03742912,314.13802,0.232,0.189897,3,0,0,1,1,1,0,0,36351.1204061,0.9028628321
0.9161711101,0.6685002369,0.8985425869,0.99890825,0.1688611276,0.0211563558,0.9379623625,0.9474490701,0.5964174078,0.2377847877,0.6773400845,0.0036938464,0.7431888632,0.8826269174,0.3387139121,0.1511942374,436.490242038,396.518472667,5384.75890542,0.12,24.2517217732,195.987557674,4512.36219685,652.03742912,273.61026,0.232,0.189897,3,0,0,1,1,1,0,0,36353.4275854,0.9028695388
0.9241742105,0.58108336,0.7926991774,0.4272894656,0.9282937242,0.0050490117,0.9684427471,0.9841120265,0.2594163366,0.4335457957,0.3587128246,0.5012014476,0.0138114992,0.1497916915,0.0805781401,0.0751940086,313.067951963,263.652555373,5238.59190217,0.12,46.4897252003,25.1696959752,4514.77505188,652.03742912,44.09748,0.0,0.144897,3,0,0,1,1,1,0,0,39350.2849998,0.8776045914
0.8855385205,0.1937533504,0.9088543439,0.9429615951,0.7384342283,0.0067255345,0.9911950345,0.6184648449,0.3190302691,0.5975045422,0.772353555,0.0142388602,0.0197220482,0.0119788149,0.9386720564,0.2272446625,467.929579255,406.277403375,5405.36278156,0.12,24.5906072282,241.743239858,4486.87150536,652.03742912,341.55464,0.0,0.180172,3,0,0,1,1,1,0,0,36165.9661053,0.8206887863
